92,제주도,제주시,문화/레져,제주도민,남,5755,8993,293794492
93,제주도,제주시,문화/레져,제주도민,여,4642,6932,167153521
94,제주도,제주시,문화/레져,제주도민,남,4312,7467,177800262
95,제주도,제주시,문화/레져,제주도민,여,652,1105,10999380
96,제주도,제주시,문화/레져,제주도민,남,979,3725,29304293
97,제주도,제주시,문화/레져,제주도민,여,4373,7516,115637375
98,제주도,제주시,문화/레져,제주도민,남,5696,18259,174029455
99,제주도,제주시,문화/레져,내국인관광객,여,191,259,8986910
0,제주도,제주시,문화/레져,내국인관광객,남,365,469,27837378
1,제주도,제주시,문화/레져,내국인관광객,여,450,593,22504611
2,제주도,제주시,문화/레져,내국인관광객,남,980,1356,70782520
3,제주도,제주시,문화/레져,내국인관광객,여,864,1213,29942292
4,제주도,제주시,문화/레져,내국인관광객,남,1380,2254,68461524
5,제주도,제주시,문화/레져,내국인관광객,여,956,1355,28549214
6,제주도,제주시,문화/레져,내국인관광객,남,1498,2543,53817587
7,제주도,제주시,문화/레져,내국인관광객,여,64,115,765270
8,제주도,제주시,문화/레져,내국인관광객,남,130,364,3328500
9,제주도,제주시,문화/레져,내국인관광객,여,1303,2066,27136730
10,제주도,제주시,문화/레져,내국인관광객,남,2037,5512,48363960
11,제주도,제주시,교통,제주도민,여,3330,4602,315929713
12,제주도,제주시,교통,제주도민,남,6972,10797,774914683
13,제주도,제주시,교통,제주도민,여,6271,8818,543604041
14,제주도,제주시,교통,제주도민,남,9818,15033,955434106
15,제주도,제주시,교통,제주도민,여,7137,10052,566107425
16,제주도,제주시,교통,제주도민,남,10425,15979,910548389
17,제주도,제주시,교통,제주도민,여,4859,6554,318070602
18,제주도,제주시,교통,제주도민,남,7071,10173,506279724
19,제주도,제주시,교통,제주도민,여,32,30,1088993
20,제주도,제주시,교통,제주도민,남,49,65,1822502
21,제주도,제주시,교통,제주도민,여,2365,2927,123136292
22,제주도,제주시,교통,제주도민,남,3348,4566,184249307
23,제주도,제주시,교통,내국인관광객,여,1213,1415,113520500
24,제주도,제주시,교통,내국인관광객,남,2713,3201,307446543
25,제주도,제주시,교통,내국인관광객,여,3605,4009,349862624
26,제주도,제주시,교통,내국인관광객,남,7137,8333,713661875
27,제주도,제주시,교통,내국인관광객,여,5080,5694,532932776
28,제주도,제주시,교통,내국인관광객,남,8804,10291,839732240
29,제주도,제주시,교통,내국인관광객,여,6585,7222,572301729
30,제주도,제주시,교통,내국인관광객,남,9663,10985,834413947
31,제주도,제주시,교통,내국인관광객,여,86,92,11689873
32,제주도,제주시,교통,내국인관광객,남,92,98,21069287
33,제주도,제주시,교통,내국인관광객,여,6422,6699,656213783
34,제주도,제주시,교통,내국인관광객,남,6079,6704,578871199
35,제주도,서귀포시,유흥,제주도민,여,47,60,6570841
36,제주도,서귀포시,유흥,제주도민,남,210,366,49322800
37,제주도,서귀포시,유흥,제주도민,여,102,171,21728900
38,제주도,서귀포시,유흥,제주도민,남,432,891,142172627
39,제주도,서귀포시,유흥,제주도민,여,84,108,8758800
40,제주도,서귀포시,유흥,제주도민,남,373,688,119203440
41,제주도,서귀포시,유흥,제주도민,여,55,74,4412660
42,제주도,서귀포시,유흥,제주도민,남,159,254,37684060
43,제주도,서귀포시,유흥,제주도민,여,3,6,394900
44,제주도,서귀포시,유흥,제주도민,남,12,17,1855800
45,제주도,서귀포시,유흥,제주도민,여,35,41,2113900
46,제주도,서귀포시,유흥,제주도민,남,89,123,10981100
47,제주도,서귀포시,유흥,내국인관광객,여,28,34,3226000
48,제주도,서귀포시,유흥,내국인관광객,남,53,81,8580250
49,제주도,서귀포시,유흥,내국인관광객,여,49,71,7897650
50,제주도,서귀포시,유흥,내국인관광객,남,155,251,41592200
51,제주도,서귀포시,유흥,내국인관광객,여,40,51,4916950
52,제주도,서귀포시,유흥,내국인관광객,남,132,183,26718100
53,제주도,서귀포시,유흥,내국인관광객,여,38,43,2882900
54,제주도,서귀포시,유흥,내국인관광객,남,85,121,12365400
55,제주도,서귀포시,유흥,내국인관광객,남,1,1,200000
56,제주도,서귀포시,유흥,내국인관광객,여,48,55,3783800
57,제주도,서귀포시,유흥,내국인관광객,남,52,64,2699800
58,제주도,서귀포시,식음료,제주도민,여,986,1926,79000423
59,제주도,서귀포시,식음료,제주도민,남,2320,5211,242554215
60,제주도,서귀포시,식음료,제주도민,여,2032,4370,158871967
61,제주도,서귀포시,식음료,제주도민,남,3408,8330,357500718
62,제주도,서귀포시,식음료,제주도민,여,2496,6171,179087496
63,제주도,서귀포시,식음료,제주도민,남,3699,9136,334151540
64,제주도,서귀포시,식음료,제주도민,여,2075,4473,109337832
65,제주도,서귀포시,식음료,제주도민,남,2299,5152,146072809
66,제주도,서귀포시,식음료,제주도민,여,86,258,4359405
67,제주도,서귀포시,식음료,제주도민,남,104,219,4279200
68,제주도,서귀포시,식음료,제주도민,여,1245,2532,57768319
69,제주도,서귀포시,식음료,제주도민,남,1311,2844,73010380
70,제주도,서귀포시,식음료,내국인관광객,여,1409,2127,87291053
71,제주도,서귀포시,식음료,내국인관광객,남,2345,3479,176581010
72,제주도,서귀포시,식음료,내국인관광객,여,3384,4869,201531403
73,제주도,서귀포시,식음료,내국인관광객,남,5041,7928,346584389
74,제주도,서귀포시,식음료,내국인관광객,여,4718,7379,258070980
75,제주도,서귀포시,식음료,내국인관광객,남,6278,10226,381165486
76,제주도,서귀포시,식음료,내국인관광객,여,6356,9457,292058067
77,제주도,서귀포시,식음료,내국인관광객,남,7074,10940,353643467
78,제주도,서귀포시,식음료,내국인관광객,여,194,284,5451330
79,제주도,서귀포시,식음료,내국인관광객,남,150,237,4780450
80,제주도,서귀포시,식음료,내국인관광객,여,6503,9245,244571477
81,제주도,서귀포시,식음료,내국인관광객,남,4750,7130,188086043
82,제주도,서귀포시,숙박,제주도민,여,29,34,2439941
83,제주도,서귀포시,숙박,제주도민,남,63,80,4701850
84,제주도,서귀포시,숙박,제주도민,여,77,102,4185050
85,제주도,서귀포시,숙박,제주도민,남,128,182,10182200
86,제주도,서귀포시,숙박,제주도민,여,212,352,24023687
87,제주도,서귀포시,숙박,제주도민,남,277,447,26425062
88,제주도,서귀포시,숙박,제주도민,여,234,355,14575555
89,제주도,서귀포시,숙박,제주도민,남,187,247,12595342
90,제주도,서귀포시,숙박,제주도민,여,6,7,86900
91,제주도,서귀포시,숙박,제주도민,남,3,7,74100
92,제주도,서귀포시,숙박,제주도민,여,122,160,4456230
93,제주도,서귀포시,숙박,제주도민,남,114,161,5657570
94,제주도,서귀포시,숙박,내국인관광객,여,209,264,16299300
95,제주도,서귀포시,숙박,내국인관광객,남,321,412,29124803
96,제주도,서귀포시,숙박,내국인관광객,여,600,744,36573517
97,제주도,서귀포시,숙박,내국인관광객,남,736,996,74464508
98,제주도,서귀포시,숙박,내국인관광객,여,903,1250,76175753
99,제주도,서귀포시,숙박,내국인관광객,남,969,1412,98305015
0,제주도,서귀포시,숙박,내국인관광객,여,1193,1544,75026835
1,제주도,서귀포시,숙박,내국인관광객,남,1116,1475,83224178
2,제주도,서귀포시,숙박,내국인관광객,여,33,39,761662
3,제주도,서귀포시,숙박,내국인관광객,남,19,26,472200
4,제주도,서귀포시,숙박,내국인관광객,여,1162,1384,40486021
5,제주도,서귀포시,숙박,내국인관광객,남,639,737,24850941
6,제주도,서귀포시,쇼핑,제주도민,여,1018,3802,143623875
7,제주도,서귀포시,쇼핑,제주도민,남,1865,6828,172979114
8,제주도,서귀포시,쇼핑,제주도민,여,1930,7797,221978244
9,제주도,서귀포시,쇼핑,제주도민,남,3208,12455,262278029
10,제주도,서귀포시,쇼핑,제주도민,여,2327,9527,195082056
11,제주도,서귀포시,쇼핑,제주도민,남,4231,16111,273983074
12,제주도,서귀포시,쇼핑,제주도민,여,1877,6734,109519543
13,제주도,서귀포시,쇼핑,제주도민,남,3088,11043,144087712
14,제주도,서귀포시,쇼핑,제주도민,여,93,427,2633890
15,제주도,서귀포시,쇼핑,제주도민,남,141,614,3328294
16,제주도,서귀포시,쇼핑,제주도민,여,1091,4428,40826737
17,제주도,서귀포시,쇼핑,제주도민,남,1882,8289,78588174
18,제주도,서귀포시,쇼핑,내국인관광객,여,821,1950,40171624
19,제주도,서귀포시,쇼핑,내국인관광객,남,1344,3070,56524830
20,제주도,서귀포시,쇼핑,내국인관광객,여,1866,4365,89458586
21,제주도,서귀포시,쇼핑,내국인관광객,남,3148,7599,122020390
22,제주도,서귀포시,쇼핑,내국인관광객,여,2812,6109,98634412
23,제주도,서귀포시,쇼핑,내국인관광객,남,4814,11382,158515566
24,제주도,서귀포시,쇼핑,내국인관광객,여,3291,6373,88898794
25,제주도,서귀포시,쇼핑,내국인관광객,남,5103,10699,128436479
26,제주도,서귀포시,쇼핑,내국인관광객,여,124,285,1970892
27,제주도,서귀포시,쇼핑,내국인관광객,남,168,392,3123890
28,제주도,서귀포시,쇼핑,내국인관광객,여,3343,6515,63852358
29,제주도,서귀포시,쇼핑,내국인관광객,남,3688,8309,78835458
30,제주도,서귀포시,소매,제주도민,여,419,800,49575503
31,제주도,서귀포시,소매,제주도민,남,597,986,65086069
32,제주도,서귀포시,소매,제주도민,여,759,1419,84919818
33,제주도,서귀포시,소매,제주도민,남,847,1574,109107105
34,제주도,서귀포시,소매,제주도민,여,715,1240,52322736
35,제주도,서귀포시,소매,제주도민,남,871,1627,82806987
36,제주도,서귀포시,소매,제주도민,여,546,1068,41578945
37,제주도,서귀포시,소매,제주도민,남,545,948,27689648
38,제주도,서귀포시,소매,제주도민,여,21,40,328860
39,제주도,서귀포시,소매,제주도민,남,22,40,616270
